-4.850523769855499268e-01 -2.417035847902297974e-01 2.720560431480407715e-01 2.475757151842117310e-01 -2.665653526782989502e-01 1.896122545003890991e-01 -8.884570002555847168e-02 -3.067103028297424316e-02 -1.912808120250701904e-01 -1.106705330312252045e-02 -2.667322754859924316e-01 -7.707999646663665771e-02 3.986066579818725586e-02 3.402945101261138916e-01 1.698255091905593872e-01 -8.120992220938205719e-03 3.394768536090850830e-01 2.841187119483947754e-01 -2.486207783222198486e-01 -6.733071804046630859e-02
4.155227243900299072e-01 -1.814134865999221802e-01 -2.086798697710037231e-01 3.495343029499053955e-01 -2.086185663938522339e-01 4.402627348899841309e-01 -1.766777187585830688e-01 -3.489217162132263184e-02 3.259695470333099365e-01 6.598959565162658691e-01 -1.480891257524490356e-01 4.710884690284729004e-01 3.373978435993194580e-01 1.102211952209472656e+00 2.942622303962707520e-01 3.929840326309204102e-01 -3.252724409103393555e-01 -5.137465596199035645e-01 5.026289224624633789e-01 -6.308522820472717285e-02
1.809256672859191895e-01 2.543614804744720459e-01 4.260286092758178711e-01 1.135583817958831787e-01 -1.903193742036819458e-01 2.063674293458461761e-02 -3.651339411735534668e-01 -2.564132213592529297e-01 -1.061223149299621582e-01 3.428356051445007324e-01 2.310414612293243408e-01 -4.842685163021087646e-01 2.449106872081756592e-01 -1.917514055967330933e-01 -1.047677621245384216e-01 -2.755512297153472900e-01 -1.046874094754457474e-02 -5.440814793109893799e-02 -2.494532167911529541e-01 -2.254423648118972778e-01
-5.170633792877197266e-01 5.584048628807067871e-01 -3.447927236557006836e-01 5.788490176200866699e-01 1.645887196063995361e-01 -5.636873245239257812e-01 -1.898978352546691895e-01 -1.953235715627670288e-01 2.134379446506500244e-01 -2.976520359516143799e-01 -1.420347094535827637e-01 -2.419524490833282471e-01 1.216776147484779358e-01 6.914777308702468872e-02 4.704520702362060547e-01 -5.795782208442687988e-01 -2.127621322870254517e-01 -1.984288096427917480e-01 -2.725788764655590057e-02 -3.654683530330657959e-01
6.416794657707214355e-01 5.344862341880798340e-01 -5.631828904151916504e-01 -2.376236617565155029e-01 2.759837210178375244e-01 5.997245907783508301e-01 -1.276601254940032959e-01 1.473009288311004639e-01 3.743984401226043701e-01 -7.185123562812805176e-01 -3.193203806877136230e-01 2.876624166965484619e-01 3.578330278396606445e-01 1.756845414638519287e-01 -1.641495674848556519e-01 -2.686152756214141846e-01 -1.486178040504455566e-01 6.838849782943725586e-01 -6.989952921867370605e-01 2.329114079475402832e-02
3.999624252319335938e-01 -2.832281589508056641e-01 -1.648909002542495728e-01 3.012960851192474365e-01 1.890517175197601318e-01 -6.339420676231384277e-01 -3.895537555217742920e-01 2.259272336959838867e-02 -2.748342752456665039e-01 -1.050688996911048889e-01 3.721035420894622803e-01 -3.075579702854156494e-01 -9.796302765607833862e-02 1.796543151140213013e-01 1.753777638077735901e-02 8.627425879240036011e-02 6.223728656768798828e-01 2.413657158613204956e-01 6.077966690063476562e-01 3.068873584270477295e-01
1.699931323528289795e-01 1.738384813070297241e-01 2.773776464164257050e-02 -1.746607720851898193e-01 -1.889350861310958862e-01 -1.744092851877212524e-01 -3.752796947956085205e-01 8.192035555839538574e-02 -7.097679376602172852e-02 2.167085260152816772e-01 1.280723512172698975e-01 1.979448087513446808e-02 -2.800092697143554688e-01 2.459333091974258423e-02 1.506322324275970459e-01 1.868077926337718964e-02 -3.856485486030578613e-01 1.935294568538665771e-01 1.362091302871704102e-01 8.172756433486938477e-02
-2.920396924018859863e-01 -1.065315306186676025e-01 -3.051341772079467773e-01 -3.519580662250518799e-01 1.094646938145160675e-02 6.276383996009826660e-02 -5.449724197387695312e-02 6.992778182029724121e-02 -1.875689774751663208e-01 3.755386546254158020e-02 2.863815724849700928e-01 9.896448254585266113e-02 3.457260131835937500e-01 -3.017682433128356934e-01 -1.748137734830379486e-02 -4.156599193811416626e-02 2.450810819864273071e-01 -7.286963984370231628e-03 1.302229017019271851e-01 -2.749915421009063721e-01
5.074748396873474121e-02 3.524986803531646729e-01 5.038890987634658813e-02 -1.895117014646530151e-01 3.348444998264312744e-01 1.494341194629669189e-01 -2.914753556251525879e-02 2.359224855899810791e-01 -4.046106338500976562e-02 -3.968161344528198242e-01 -3.818485438823699951e-01 3.568298518657684326e-01 -1.018643975257873535e-01 6.748435087502002716e-03 -2.788199782371520996e-01 2.313197404146194458e-01 1.389722377061843872e-01 -4.058679640293121338e-01 3.642047345638275146e-01 -1.412012875080108643e-01
2.591547966003417969e-01 1.690595149993896484e-01 2.654877305030822754e-01 2.628149092197418213e-01 4.044095799326896667e-02 2.644293308258056641e-01 -1.097860932350158691e-02 -3.915987908840179443e-01 -2.000868320465087891e-03 -8.893977850675582886e-03 1.114839315414428711e-02 -2.517182826995849609e-01 -3.305566608905792236e-01 5.683368537575006485e-03 -3.715732395648956299e-01 5.647302046418190002e-02 -3.473971504718065262e-03 1.038694232702255249e-01 3.340192735195159912e-01 -3.242516517639160156e-01
-2.755426764488220215e-01 -2.283305227756500244e-01 7.525748759508132935e-02 -1.204685047268867493e-01 -2.141045033931732178e-01 -1.049419641494750977e-01 -1.108149588108062744e-01 -7.490605115890502930e-02 -2.054239660501480103e-01 2.759518474340438843e-02 2.399039268493652344e-02 2.659160196781158447e-01 4.251516461372375488e-01 8.075469732284545898e-02 -2.669126689434051514e-01 -3.538878262042999268e-01 -2.607045173645019531e-01 1.792238205671310425e-01 -8.499728143215179443e-02 3.013187646865844727e-02
8.339399844408035278e-02 3.569253683090209961e-01 1.912265419960021973e-01 1.012496799230575562e-01 -2.569563984870910645e-01 6.648457795381546021e-02 -9.353250265121459961e-02 1.873314678668975830e-01 -2.951418161392211914e-01 1.334931850433349609e-01 -3.520806431770324707e-01 -1.494520902633666992e-01 -1.339241266250610352e-01 -1.757499277591705322e-01 2.326173633337020874e-01 3.286599516868591309e-01 3.293627500534057617e-02 -6.687147915363311768e-02 -2.857890352606773376e-02 -2.790627181529998779e-01
4.267159476876258850e-02 2.480461448431015015e-01 6.653594970703125000e-02 -3.629618287086486816e-01 -2.162522226572036743e-01 1.005539298057556152e-01 -3.559619784355163574e-01 -3.173741698265075684e-01 3.308153152465820312e-02 -1.109723560512065887e-02 -2.326670885086059570e-01 2.749873399734497070e-01 -5.558948591351509094e-02 1.358893420547246933e-02 1.711200028657913208e-01 8.469433337450027466e-02 4.334399849176406860e-02 -1.390471309423446655e-01 2.110371738672256470e-01 -3.187577128410339355e-01
-2.717834711074829102e-01 1.244511306285858154e-01 -1.948061026632785797e-02 2.250927537679672241e-01 -1.953650116920471191e-01 -1.109125688672065735e-01 1.254290640354156494e-01 -3.410558104515075684e-01 -2.164313644170761108e-01 7.660400122404098511e-02 -1.290131807327270508e-01 2.560355961322784424e-01 6.527318060398101807e-02 -3.226134926080703735e-03 -4.613624215126037598e-01 1.025807410478591919e-01 1.808255761861801147e-01 -4.027827829122543335e-02 -5.712696537375450134e-02 1.809326708316802979e-01
-8.690385520458221436e-02 -1.557260304689407349e-01 -1.077334433794021606e-01 -4.662262201309204102e-01 9.721291251480579376e-03 -9.991652518510818481e-02 1.837916076183319092e-01 -3.758490085601806641e-02 -2.785489559173583984e-01 7.389613986015319824e-02 2.488488852977752686e-01 1.219181567430496216e-01 4.031790494918823242e-01 -4.872142896056175232e-02 3.171145915985107422e-01 -1.022131964564323425e-01 9.794586896896362305e-02 -1.399640291929244995e-01 -2.011431455612182617e-01 -1.585010141134262085e-01
1.547807548195123672e-02 2.610741555690765381e-01 -3.977147117257118225e-02 -2.571208477020263672e-01 1.472709327936172485e-01 3.036333024501800537e-01 -6.810909509658813477e-02 -2.768723666667938232e-01 -2.857854962348937988e-01 -4.193139448761940002e-02 -9.149402379989624023e-03 1.400713324546813965e-01 -1.417307406663894653e-01 -7.294960319995880127e-02 1.328942477703094482e-01 1.418518275022506714e-01 1.281190514564514160e-01 -1.348321884870529175e-01 4.329378306865692139e-01 3.846864998340606689e-01
1.233394742012023926e-01 1.498000025749206543e-01 2.387449378147721291e-03 7.183489203453063965e-02 -3.127006888389587402e-01 -1.717520356178283691e-01 1.839404404163360596e-01 5.703109502792358398e-02 -2.589017152786254883e-02 2.985568344593048096e-01 -2.630984783172607422e-02 -2.565301656723022461e-01 1.774055957794189453e-01 -3.524638414382934570e-01 -1.155940145254135132e-01 4.758758470416069031e-02 -6.070230007171630859e-01 5.350239276885986328e-01 1.244785189628601074e-01 -7.178321480751037598e-02
-1.897237636148929596e-02 2.641904950141906738e-01 2.084600776433944702e-01 3.574783802032470703e-01 3.529931306838989258e-01 -1.060239598155021667e-01 -9.822210669517517090e-02 -3.053154349327087402e-01 3.772812187671661377e-01 1.223497763276100159e-01 2.672208249568939209e-01 7.584894448518753052e-02 -4.772096127271652222e-02 -1.302417740225791931e-02 9.972915053367614746e-02 3.618278503417968750e-01 2.601745426654815674e-01 9.309020638465881348e-02 -2.247032076120376587e-01 -3.358548879623413086e-01
