-180.0000     0.0000     0.0202  
-179.0000     0.0736     0.0226  
-178.0000     0.1472     0.0251  
-177.0000     0.2208     0.0275  
-176.0000     0.2944     0.0300  
-175.0000     0.3680     0.0324  
-174.0000     0.4414     0.0448  
-173.0000     0.5148     0.0572  
-172.0000     0.5882     0.0695  
-171.0000     0.6616     0.0819  
-170.0000     0.7350     0.0943  
-169.0000     0.7310     0.1134  
-168.0000     0.7270     0.1324  
-167.0000     0.7230     0.1514  
-166.0000     0.7190     0.1705  
-165.0000     0.7150     0.1896  
-164.0000     0.7110     0.2086  
-163.0000     0.7070     0.2276  
-162.0000     0.7030     0.2467  
-161.0000     0.6990     0.2657  
-160.0000     0.6950     0.2848  
-159.0000     0.7114     0.3079  
-158.0000     0.7278     0.3309  
-157.0000     0.7442     0.3540  
-156.0000     0.7606     0.3770  
-155.0000     0.7770     0.4001  
-154.0000     0.7872     0.4244  
-153.0000     0.7974     0.4487  
-152.0000     0.8076     0.4729  
-151.0000     0.8178     0.4972  
-150.0000     0.8280     0.5215  
-149.0000     0.8324     0.5461  
-148.0000     0.8368     0.5708  
-147.0000     0.8412     0.5954  
-146.0000     0.8456     0.6201  
-145.0000     0.8500     0.6447  
-144.0000     0.8492     0.6690  
-143.0000     0.8484     0.6932  
-142.0000     0.8476     0.7175  
-141.0000     0.8468     0.7417  
-140.0000     0.8460     0.7660  
-139.0000     0.8404     0.7893  
-138.0000     0.8348     0.8125  
-137.0000     0.8292     0.8358  
-136.0000     0.8236     0.8590  
-135.0000     0.8180     0.8823  
-134.0000     0.8086     0.9041  
-133.0000     0.7992     0.9258  
-132.0000     0.7898     0.9476  
-131.0000     0.7804     0.9693  
-130.0000     0.7710     0.9911  
-129.0000     0.7578     1.0110  
-128.0000     0.7446     1.0309  
-127.0000     0.7314     1.0507  
-126.0000     0.7182     1.0706  
-125.0000     0.7050     1.0905  
-124.0000     0.6888     1.1081  
-123.0000     0.6726     1.1258  
-122.0000     0.6564     1.1434  
-121.0000     0.6402     1.1611  
-120.0000     0.6240     1.1787  
-119.0000     0.6052     1.1939  
-118.0000     0.5864     1.2090  
-117.0000     0.5676     1.2242  
-116.0000     0.5488     1.2393  
-115.0000     0.5300     1.2545  
-114.0000     0.5092     1.2670  
-113.0000     0.4884     1.2794  
-112.0000     0.4676     1.2919  
-111.0000     0.4468     1.3043  
-110.0000     0.4260     1.3168  
-109.0000     0.4036     1.3264  
-108.0000     0.3812     1.3361  
-107.0000     0.3588     1.3457  
-106.0000     0.3364     1.3554  
-105.0000     0.3140     1.3650  
-104.0000     0.2902     1.3717  
-103.0000     0.2664     1.3784  
-102.0000     0.2426     1.3850  
-101.0000     0.2188     1.3917  
-100.0000     0.1950     1.3984  
-99.0000     0.1706     1.4021  
-98.0000     0.1462     1.4058  
-97.0000     0.1218     1.4095  
-96.0000     0.0974     1.4132  
-95.0000     0.0730     1.4169  
-94.0000     0.0484     1.4175  
-93.0000     0.0238     1.4182  
-92.0000    -0.0008     1.4188  
-91.0000    -0.0254     1.4195  
-90.0000    -0.0500     1.4201  
-89.0000    -0.0746     1.4177  
-88.0000    -0.0992     1.4153  
-87.0000    -0.1238     1.4129  
-86.0000    -0.1484     1.4105  
-85.0000    -0.1730     1.4081  
-84.0000    -0.1972     1.4027  
-83.0000    -0.2214     1.3973  
-82.0000    -0.2456     1.3919  
-81.0000    -0.2698     1.3865  
-80.0000    -0.2940     1.3811  
-79.0000    -0.3170     1.3728  
-78.0000    -0.3400     1.3644  
-77.0000    -0.3630     1.3561  
-76.0000    -0.3860     1.3477  
-75.0000    -0.4090     1.3394  
-74.0000    -0.4308     1.3282  
-73.0000    -0.4526     1.3170  
-72.0000    -0.4744     1.3057  
-71.0000    -0.4962     1.2945  
-70.0000    -0.5180     1.2833  
-69.0000    -0.5378     1.2694  
-68.0000    -0.5576     1.2555  
-67.0000    -0.5774     1.2416  
-66.0000    -0.5972     1.2277  
-65.0000    -0.6170     1.2138  
-64.0000    -0.6348     1.1973  
-63.0000    -0.6526     1.1809  
-62.0000    -0.6704     1.1644  
-61.0000    -0.6882     1.1480  
-60.0000    -0.7060     1.1315  
-59.0000    -0.7208     1.1128  
-58.0000    -0.7356     1.0940  
-57.0000    -0.7504     1.0753  
-56.0000    -0.7652     1.0565  
-55.0000    -0.7800     1.0378  
-54.0000    -0.7918     1.0171  
-53.0000    -0.8036     0.9963  
-52.0000    -0.8154     0.9756  
-51.0000    -0.8272     0.9548  
-50.0000    -0.8390     0.9341  
-49.0000    -0.8470     0.9117  
-48.0000    -0.8550     0.8893  
-47.0000    -0.8630     0.8669  
-46.0000    -0.8710     0.8445  
-45.0000    -0.8790     0.8221  
-44.0000    -0.8828     0.7985  
-43.0000    -0.8866     0.7749  
-42.0000    -0.8904     0.7514  
-41.0000    -0.8942     0.7278  
-40.0000    -0.8980     0.7042  
-39.0000    -0.8970     0.6799  
-38.0000    -0.8960     0.6557  
-37.0000    -0.8950     0.6314  
-36.0000    -0.8940     0.6072  
-35.0000    -0.8930     0.5829  
-34.0000    -0.8868     0.5586  
-33.0000    -0.8806     0.5344  
-32.0000    -0.8744     0.5101  
-31.0000    -0.8682     0.4859  
-30.0000    -0.8620     0.4616  
-29.0000    -0.8502     0.4381  
-28.0000    -0.8384     0.4146  
-27.0000    -0.8266     0.3911  
-26.0000    -0.8148     0.3676  
-25.0000    -0.8030     0.3441  
-24.0000    -0.7920     0.3209  
-23.0000    -0.7890     0.2972  
-22.0000    -0.7920     0.2730  
-21.0000    -0.8010     0.2485  
-20.0000    -0.8150     0.2237  
-19.0000    -0.8330     0.1990  
-18.0000    -0.8540     0.1743  
-17.0000    -0.8790     0.1498  
-16.0000    -0.9050     0.1256  
-15.0000    -0.9320     0.1020  
-14.0000    -0.9590     0.0789  
-13.0000    -0.9850     0.0567  
-12.0000    -0.9525     0.0271  
-11.0000    -0.9000     0.0303  
-10.0000    -0.8284     0.0287  
 -9.0000    -0.7545     0.0271  
 -8.0000    -0.6283     0.0195  
 -7.0000    -0.4930     0.0105  
 -6.0000    -0.3545     0.0091  
 -5.0000    -0.2200     0.0073  
 -4.0000    -0.0840     0.0070  
 -3.0000     0.0490     0.0068  
 -2.0000     0.1810     0.0068  
 -1.0000     0.3120     0.0067  
  0.0000     0.4440     0.0065  
  1.0000     0.5730     0.0066  
  2.0000     0.7010     0.0068  
  3.0000     0.8270     0.0070  
  4.0000     0.9520     0.0073  
  5.0000     1.0620     0.0079  
  6.0000     1.1610     0.0099  
  7.0000     1.2540     0.0132  
  8.0000     1.3360     0.0153  
