-180.0000     0.0000     0.0267  
-179.0000     0.0548     0.0288  
-178.0000     0.1096     0.0308  
-177.0000     0.1644     0.0329  
-176.0000     0.2192     0.0349  
-175.0000     0.2740     0.0370  
-174.0000     0.3286     0.0490  
-173.0000     0.3832     0.0609  
-172.0000     0.4378     0.0729  
-171.0000     0.4924     0.0848  
-170.0000     0.5470     0.0968  
-169.0000     0.5608     0.1159  
-168.0000     0.5746     0.1350  
-167.0000     0.5884     0.1540  
-166.0000     0.6022     0.1731  
-165.0000     0.6160     0.1922  
-164.0000     0.6298     0.2113  
-163.0000     0.6436     0.2304  
-162.0000     0.6574     0.2494  
-161.0000     0.6712     0.2685  
-160.0000     0.6850     0.2876  
-159.0000     0.7012     0.3106  
-158.0000     0.7174     0.3336  
-157.0000     0.7336     0.3565  
-156.0000     0.7498     0.3795  
-155.0000     0.7660     0.4025  
-154.0000     0.7760     0.4266  
-153.0000     0.7860     0.4508  
-152.0000     0.7960     0.4749  
-151.0000     0.8060     0.4991  
-150.0000     0.8160     0.5232  
-149.0000     0.8200     0.5476  
-148.0000     0.8240     0.5721  
-147.0000     0.8280     0.5965  
-146.0000     0.8320     0.6210  
-145.0000     0.8360     0.6454  
-144.0000     0.8352     0.6694  
-143.0000     0.8344     0.6935  
-142.0000     0.8336     0.7175  
-141.0000     0.8328     0.7416  
-140.0000     0.8320     0.7656  
-139.0000     0.8264     0.7886  
-138.0000     0.8208     0.8116  
-137.0000     0.8152     0.8347  
-136.0000     0.8096     0.8577  
-135.0000     0.8040     0.8807  
-134.0000     0.7944     0.9022  
-133.0000     0.7848     0.9237  
-132.0000     0.7752     0.9452  
-131.0000     0.7656     0.9667  
-130.0000     0.7560     0.9882  
-129.0000     0.7428     1.0078  
-128.0000     0.7296     1.0274  
-127.0000     0.7164     1.0469  
-126.0000     0.7032     1.0665  
-125.0000     0.6900     1.0861  
-124.0000     0.6738     1.1035  
-123.0000     0.6576     1.1209  
-122.0000     0.6414     1.1382  
-121.0000     0.6252     1.1556  
