-180.0000    -0.0000     0.0250  
-179.0000     0.1320     0.0310  
-178.0000     0.2640     0.0370  
-177.0000     0.3960     0.0430  
-176.0000     0.5280     0.0490  
-175.0000     0.6600     0.0550  
-174.0000     0.6980     0.0720  
-173.0000     0.7360     0.0890  
-172.0000     0.7740     0.1060  
-171.0000     0.8120     0.1230  
-170.0000     0.8500     0.1400  
-169.0000     0.8160     0.1580  
-168.0000     0.7820     0.1760  
-167.0000     0.7480     0.1940  
-166.0000     0.7140     0.2120  
-165.0000     0.6800     0.2300  
-164.0000     0.6710     0.2480  
-163.0000     0.6620     0.2660  
-162.0000     0.6530     0.2840  
-161.0000     0.6440     0.3020  
-160.0000     0.6350     0.3200  
-159.0000     0.6420     0.3400  
-158.0000     0.6490     0.3600  
-157.0000     0.6560     0.3800  
-156.0000     0.6630     0.4000  
-155.0000     0.6700     0.4200  
-154.0000     0.6900     0.4510  
-153.0000     0.7100     0.4820  
-152.0000     0.7300     0.5130  
-151.0000     0.7500     0.5440  
-150.0000     0.7700     0.5750  
-149.0000     0.7960     0.6110  
-148.0000     0.8220     0.6470  
-147.0000     0.8480     0.6830  
-146.0000     0.8740     0.7190  
-145.0000     0.9000     0.7550  
-144.0000     0.9160     0.7890  
-143.0000     0.9320     0.8230  
-142.0000     0.9480     0.8570  
-141.0000     0.9640     0.8910  
-140.0000     0.9800     0.9250  
-139.0000     0.9700     0.9570  
-138.0000     0.9600     0.9890  
-137.0000     0.9500     1.0210  
-136.0000     0.9400     1.0530  
-135.0000     0.9300     1.0850  
-134.0000     0.9140     1.1130  
-133.0000     0.8980     1.1410  
-132.0000     0.8820     1.1690  
-131.0000     0.8660     1.1970  
-130.0000     0.8500     1.2250  
-129.0000     0.8320     1.2500  
-128.0000     0.8140     1.2750  
-127.0000     0.7960     1.3000  
-126.0000     0.7780     1.3250  
-125.0000     0.7600     1.3500  
-124.0000     0.7420     1.3730  
-123.0000     0.7240     1.3960  
-122.0000     0.7060     1.4190  
-121.0000     0.6880     1.4420  
-120.0000     0.6700     1.4650  
-119.0000     0.6510     1.4830  
-118.0000     0.6320     1.5010  
-117.0000     0.6130     1.5190  
-116.0000     0.5940     1.5370  
-115.0000     0.5750     1.5550  
-114.0000     0.5500     1.5710  
-113.0000     0.5250     1.5870  
-112.0000     0.5000     1.6030  
-111.0000     0.4750     1.6190  
-110.0000     0.4500     1.6350  
-109.0000     0.4240     1.6480  
-108.0000     0.3980     1.6610  
-107.0000     0.3720     1.6740  
-106.0000     0.3460     1.6870  
-105.0000     0.3200     1.7000  
-104.0000     0.2930     1.7100  
-103.0000     0.2660     1.7200  
-102.0000     0.2390     1.7300  
-101.0000     0.2120     1.7400  
-100.0000     0.1850     1.7500  
-99.0000     0.1580     1.7560  
-98.0000     0.1310     1.7620  
-97.0000     0.1040     1.7680  
-96.0000     0.0770     1.7740  
-95.0000     0.0500     1.7800  
-94.0000     0.0220     1.7840  
-93.0000    -0.0060     1.7880  
-92.0000    -0.0340     1.7920  
-91.0000    -0.0620     1.7960  
-90.0000    -0.0900     1.8000  
-89.0000    -0.1180     1.8000  
-88.0000    -0.1460     1.8000  
-87.0000    -0.1740     1.8000  
-86.0000    -0.2020     1.8000  
-85.0000    -0.2300     1.8000  
-84.0000    -0.2570     1.7960  
-83.0000    -0.2840     1.7920  
-82.0000    -0.3110     1.7880  
-81.0000    -0.3380     1.7840  
-80.0000    -0.3650     1.7800  
-79.0000    -0.3920     1.7710  
-78.0000    -0.4190     1.7620  
-77.0000    -0.4460     1.7530  
-76.0000    -0.4730     1.7440  
-75.0000    -0.5000     1.7350  
-74.0000    -0.5260     1.7210  
-73.0000    -0.5520     1.7070  
-72.0000    -0.5780     1.6930  
-71.0000    -0.6040     1.6790  
-70.0000    -0.6300     1.6650  
-69.0000    -0.6560     1.6470  
-68.0000    -0.6820     1.6290  
