-180.0000     0.0000     0.0602  
-179.0000     0.0436     0.0621  
-178.0000     0.0872     0.0641  
-177.0000     0.1308     0.0660  
-176.0000     0.1744     0.0680  
-175.0000     0.2180     0.0699  
-174.0000     0.2538     0.0781  
-173.0000     0.2896     0.0862  
-172.0000     0.3254     0.0944  
-171.0000     0.3612     0.1025  
-170.0000     0.3970     0.1107  
-169.0000     0.4215     0.1301  
-168.0000     0.4460     0.1495  
-167.0000     0.4705     0.1688  
-166.0000     0.4950     0.1882  
-165.0000     0.5195     0.2076  
-164.0000     0.5440     0.2270  
-163.0000     0.5685     0.2464  
-162.0000     0.5930     0.2657  
-161.0000     0.6175     0.2851  
-160.0000     0.6420     0.3045  
-159.0000     0.6566     0.3272  
-158.0000     0.6712     0.3499  
-157.0000     0.6858     0.3725  
-156.0000     0.7004     0.3952  
-155.0000     0.7150     0.4179  
-154.0000     0.7234     0.4414  
-153.0000     0.7318     0.4649  
-152.0000     0.7402     0.4885  
-151.0000     0.7486     0.5120  
-150.0000     0.7570     0.5355  
-149.0000     0.7600     0.5591  
-148.0000     0.7630     0.5827  
-147.0000     0.7660     0.6063  
-146.0000     0.7690     0.6299  
-145.0000     0.7720     0.6535  
-144.0000     0.7700     0.6765  
-143.0000     0.7680     0.6995  
-142.0000     0.7660     0.7225  
-141.0000     0.7640     0.7455  
-140.0000     0.7620     0.7685  
-139.0000     0.7558     0.7903  
-138.0000     0.7496     0.8122  
-137.0000     0.7434     0.8340  
-136.0000     0.7372     0.8559  
-135.0000     0.7310     0.8777  
-134.0000     0.7208     0.8979  
-133.0000     0.7106     0.9181  
-132.0000     0.7004     0.9384  
-131.0000     0.6902     0.9586  
-130.0000     0.6800     0.9788  
-129.0000     0.6666     0.9970  
-128.0000     0.6532     1.0153  
-127.0000     0.6398     1.0335  
-126.0000     0.6264     1.0518  
-125.0000     0.6130     1.0700  
-124.0000     0.5968     1.0860  
-123.0000     0.5806     1.1020  
-122.0000     0.5644     1.1179  
-121.0000     0.5482     1.1339  
-120.0000     0.5320     1.1499  
-119.0000     0.5134     1.1634  
